       step,          time,       molecule,  site,   Z,  type,       mass,         charge,          x,             y,             z,             fx,            fy,            fz,            vx,            vy,            vz
              4,  0.390000E-01,     211,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.411633E+01,  0.492024E+01, -0.660171E+01, -0.771980E+01, -0.273186E+01,  0.668788E+01, -0.550368E+00,  0.109608E+01,  0.110476E+02
              4,  0.390000E-01,     211,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.456891E+01,  0.415204E+01, -0.777958E+01,  0.187603E+01, -0.103021E+02, -0.348351E+01,  0.882622E+01,  0.218143E+01,  0.664811E+01
              4,  0.390000E-01,     212,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.907428E+00, -0.360553E+01,  0.312183E+01,  0.177648E+02,  0.189721E+02,  0.174138E+01,  0.595003E+01,  0.611837E+01,  0.724541E+01
              4,  0.390000E-01,     212,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.141133E-01, -0.397982E+01,  0.309254E+01, -0.845968E+01, -0.180161E+01,  0.108835E+01,  0.156366E+02,  0.126837E+02,  0.989125E+01
              4,  0.390000E-01,     212,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.639471E+00, -0.266887E+01,  0.333739E+01, -0.774884E+01, -0.156394E+02, -0.158003E+01,  0.734206E+01,  0.756811E+00,  0.105440E+02
              4,  0.390000E-01,     213,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.512523E+01, -0.866271E+01, -0.995757E+01, -0.178138E+02, -0.622682E+01, -0.879193E+01,  0.603400E+01,  0.584516E+01,  0.695322E+01
              4,  0.390000E-01,     213,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.581259E+01, -0.801329E+01, -0.102836E+02,  0.127660E+02, -0.856486E+01,  0.175342E+01, -0.178991E+01,  0.315994E+01,  0.170724E+02
              4,  0.390000E-01,     213,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.538508E+01, -0.946461E+01, -0.104987E+02,  0.834206E+01,  0.129215E+02,  0.857726E+01,  0.114383E+02,  0.710123E+01, -0.417141E+01
              4,  0.390000E-01,     214,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.215964E+01,  0.407272E+01, -0.968835E+01, -0.175635E+02, -0.381326E+01, -0.814242E+01,  0.313637E+01,  0.830188E+01,  0.498007E+01
              4,  0.390000E-01,     214,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.123741E+01,  0.417472E+01, -0.944365E+01,  0.145239E+02,  0.498173E+01,  0.791381E+01,  0.183766E+02,  0.179801E+02,  0.209421E+01
              4,  0.390000E-01,     214,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.259319E+01,  0.471080E+01, -0.909225E+01,  0.806713E+01,  0.489641E+01,  0.162882E+01,  0.660226E+01, -0.958420E+01,  0.634872E+01
              4,  0.390000E-01,     215,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.695393E+01, -0.441849E+01,  0.484755E+01,  0.529622E+01, -0.128749E+02,  0.279308E+01,  0.318373E+01,  0.432320E+01,  0.585497E+01
              4,  0.390000E-01,     215,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.655109E+01, -0.353457E+01,  0.484039E+01, -0.109102E+02,  0.787929E+01,  0.508817E+01, -0.104507E+01,  0.341807E+01,  0.198404E+01
              4,  0.390000E-01,     215,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.638765E+01, -0.492690E+01,  0.549039E+01,  0.645201E+01,  0.897454E+01, -0.587951E+01, -0.104068E+02,  0.107164E+01, -0.474156E+01
              4,  0.390000E-01,     216,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.224463E+01,  0.222965E+01,  0.946100E+01, -0.519085E+01, -0.936564E+01,  0.438607E+01,  0.831462E+01, -0.801146E+00,  0.264891E+01
              4,  0.390000E-01,     216,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.225589E+01,  0.150820E+01,  0.101474E+02,  0.427562E+01,  0.135121E+02, -0.111299E+02,  0.978027E+01, -0.165591E+01,  0.628674E+01
              4,  0.390000E-01,     216,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.223139E+01,  0.302890E+01,  0.100504E+02,  0.115466E+01, -0.729781E+01,  0.242117E+01, -0.250369E+01, -0.796953E+01,  0.128112E+02
              4,  0.390000E-01,     217,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.304636E+01, -0.913636E+01, -0.523567E+01, -0.115434E+02,  0.325073E+01, -0.701880E+01,  0.124533E+01,  0.483511E+01,  0.307867E+01
              4,  0.390000E-01,     217,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.341933E+01, -0.100210E+02, -0.503441E+01, -0.609409E-01,  0.853657E+00,  0.293144E+01, -0.129721E+02,  0.132497E+02,  0.424188E+01
              4,  0.390000E-01,     217,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.214492E+01, -0.937430E+01, -0.559050E+01,  0.102350E+02, -0.545727E+00,  0.794815E+01,  0.653389E+01,  0.238461E+00,  0.137174E+02
              4,  0.390000E-01,     218,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.591776E+01, -0.151948E+01,  0.501126E+01,  0.624258E+01,  0.272712E+01,  0.338084E+01,  0.407805E+01,  0.409611E+01,  0.389852E+01
              4,  0.390000E-01,     218,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.495676E+01, -0.173456E+01,  0.513071E+01, -0.772725E+01, -0.104062E+01, -0.124308E+01, -0.302658E+01,  0.200561E+02,  0.119652E+02
              4,  0.390000E-01,     218,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.596266E+01, -0.702781E+00,  0.556995E+01, -0.157256E+01, -0.517871E+01, -0.229305E+01,  0.335557E+01,  0.499851E+01, -0.176500E+01
              4,  0.390000E-01,     219,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.326434E+01, -0.431271E+01,  0.654014E+01,  0.106562E+02, -0.559780E+01, -0.178772E+01,  0.416257E+01,  0.406489E+01,  0.576965E+01
              4,  0.390000E-01,     219,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.420061E+01, -0.469118E+01,  0.654830E+01, -0.253674E+02,  0.194719E+01, -0.263849E+01,  0.152425E+02, -0.321653E+01, -0.377288E+00
              4,  0.390000E-01,     219,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.271180E+01, -0.504262E+01,  0.616173E+01,  0.886869E+01,  0.710776E+01,  0.374362E+01, -0.206541E+00,  0.954294E+01,  0.691074E+01
              4,  0.390000E-01,     220,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.799115E+01,  0.544009E+01,  0.986225E+01,  0.120362E+02,  0.193086E+02,  0.430956E+01,  0.467662E+01,  0.485695E+01,  0.214388E+01
              4,  0.390000E-01,     220,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.726041E+01,  0.576081E+01,  0.103997E+02, -0.186943E+02, -0.654822E+01,  0.110499E+02, -0.964166E+01,  0.165670E+01, -0.226985E+01
              4,  0.390000E-01,     220,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.846602E+01,  0.631380E+01,  0.984569E+01,  0.613732E+01, -0.107751E+02, -0.104851E+02, -0.313694E+01, -0.110676E+01,  0.525768E+01
              4,  0.390000E-01,     221,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.104327E+02,  0.237561E+01, -0.222642E+01, -0.813399E+01, -0.145623E+02, -0.962411E+01,  0.432623E+01,  0.456034E+01,  0.565515E+01
              4,  0.390000E-01,     221,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.104910E+02,  0.318330E+01, -0.274536E+01,  0.302201E+01,  0.144230E+02, -0.653352E+01, -0.891944E+01,  0.134484E+01,  0.181535E+02
              4,  0.390000E-01,     221,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.994741E+01,  0.258765E+01, -0.152716E+01,  0.894550E+01,  0.331961E+01,  0.162982E+02, -0.311895E+00,  0.149065E+01,  0.184235E+01
              4,  0.390000E-01,     222,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.467421E+01,  0.147364E+01,  0.328276E+00,  0.685003E+01, -0.832891E+01,  0.503974E+01,  0.459192E+01,  0.566442E+01,  0.293871E+01
              4,  0.390000E-01,     222,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.465350E+01,  0.235273E+01,  0.769472E+00,  0.383963E+00,  0.435338E+00,  0.767939E+00, -0.870661E+01, -0.902229E+01,  0.153975E+02
              4,  0.390000E-01,     222,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.542736E+01,  0.103952E+01,  0.822508E+00, -0.875372E+01,  0.960459E+01, -0.743170E+01,  0.137833E+02,  0.122543E+01,  0.288622E+01
              4,  0.390000E-01,     223,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.549389E+01, -0.574285E+01,  0.677547E+01,  0.505705E+00, -0.210732E+01,  0.357119E+00,  0.660656E+01,  0.622042E+01,  0.913515E+01
              4,  0.390000E-01,     223,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.506608E+01, -0.660263E+01,  0.655363E+01,  0.291438E+01, -0.205874E+01, -0.285315E+01, -0.566423E+01,  0.460179E+01,  0.983465E+00
              4,  0.390000E-01,     223,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.563347E+01, -0.591899E+01,  0.772442E+01, -0.612689E-01,  0.401097E+01,  0.219893E+01,  0.108008E+02,  0.600461E+01, -0.115389E+02
              4,  0.390000E-01,     224,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.301367E+01,  0.404349E+00, -0.950519E+01,  0.850629E+01, -0.197590E+01,  0.564073E+00,  0.313786E+01,  0.393185E+01,  0.808652E+01
              4,  0.390000E-01,     224,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.370708E+01, -0.282309E+00, -0.949717E+01, -0.361566E+01,  0.350307E+01,  0.129478E+01,  0.712687E+01,  0.656528E+01,  0.119342E+02
              4,  0.390000E-01,     224,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.248206E+01,  0.755416E-01, -0.102696E+02, -0.132925E+01,  0.867354E-01,  0.143301E+00, -0.446563E+01,  0.975318E+00,  0.150678E+02
              4,  0.390000E-01,     225,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.391055E+01,  0.797918E+01,  0.453245E+01,  0.356217E+01, -0.752571E+01, -0.333390E+01,  0.824823E+01,  0.715104E+01,  0.491010E+01
              4,  0.390000E-01,     225,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.357024E+01,  0.888346E+01,  0.461348E+01, -0.503221E+01,  0.932344E+01,  0.447638E+00,  0.209227E+01,  0.703574E+01,  0.206004E+01
              4,  0.390000E-01,     225,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.344861E+01,  0.770690E+01,  0.371333E+01, -0.333914E+00, -0.505437E+00, -0.111474E+00, -0.111276E+02,  0.690981E+01,  0.739035E-01
              4,  0.390000E-01,     226,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.862588E+00, -0.953962E+01, -0.102699E+02,  0.893507E+01,  0.403965E+01, -0.167051E+01,  0.648161E+01,  0.848142E+01,  0.830976E+01
              4,  0.390000E-01,     226,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.120469E+00, -0.887299E+01, -0.102559E+02, -0.151640E+02, -0.116413E+02, -0.102018E+01,  0.214132E+02,  0.283894E+01,  0.505472E+01
              4,  0.390000E-01,     226,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.156743E+01, -0.910158E+01, -0.972992E+01,  0.735588E+01,  0.377138E+01, -0.124629E+01, -0.973956E+01,  0.764808E+01,  0.151191E+02
              4,  0.390000E-01,     227,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.702568E+01, -0.982203E+01, -0.196820E+00, -0.159502E+02, -0.117690E+02, -0.119242E+02,  0.842215E+01,  0.315416E+01,  0.688081E+01
              4,  0.390000E-01,     227,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.676903E+01, -0.889485E+01, -0.274248E+00,  0.213535E+01,  0.134376E+02, -0.243894E+01,  0.412002E+01,  0.648342E+01,  0.212806E+01
              4,  0.390000E-01,     227,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.759723E+01, -0.992192E+01, -0.100701E+01,  0.977346E+01, -0.158657E+00,  0.936784E+01,  0.931553E+01,  0.110948E+02, -0.187793E+00
              4,  0.390000E-01,     228,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.634671E+01, -0.727705E+01,  0.715536E+01, -0.225775E+02,  0.401649E+01,  0.146043E+02,  0.521717E+01,  0.631986E+01,  0.641352E+01
              4,  0.390000E-01,     228,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.543334E+01, -0.710989E+01,  0.744289E+01,  0.119994E+02, -0.252286E+01,  0.351145E+01,  0.140165E+02,  0.129889E+02,  0.834274E+01
              4,  0.390000E-01,     228,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.682636E+01, -0.712362E+01,  0.801865E+01,  0.134648E+02, -0.779597E+01, -0.135372E+02, -0.698831E+01,  0.597422E+01,  0.124925E+02
              4,  0.390000E-01,     229,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.182486E+01,  0.167145E+01,  0.831285E+01,  0.210130E+02, -0.153256E+02, -0.340337E+01,  0.250269E+01,  0.629911E+01,  0.533730E+01
              4,  0.390000E-01,     229,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.178930E+01,  0.713043E+00,  0.855429E+01, -0.691260E+01,  0.100876E+02,  0.452173E+01,  0.101549E+02, -0.680554E+01,  0.568761E+01
              4,  0.390000E-01,     229,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.277398E+01,  0.168673E+01,  0.798512E+01, -0.169511E+02,  0.631148E+01,  0.742568E-01,  0.127223E+02, -0.833746E+01,  0.909284E+01
              4,  0.390000E-01,     230,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.598642E+01,  0.609930E+01, -0.933652E+01, -0.232253E+01,  0.558987E+01, -0.593552E+01,  0.700157E+01,  0.819771E+01,  0.618258E+01
              4,  0.390000E-01,     230,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.540229E+01,  0.689291E+01, -0.931905E+01,  0.511567E+01, -0.133028E+01,  0.170357E+01,  0.183434E+02,  0.339942E+01,  0.112354E+02
              4,  0.390000E-01,     230,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.572460E+01,  0.564697E+01, -0.850736E+01,  0.132330E+00,  0.180617E+01,  0.421949E+01, -0.956365E+00,  0.110381E+02,  0.680580E+01
              4,  0.390000E-01,     231,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.100529E+02, -0.102041E+01, -0.841689E+01, -0.366982E+01,  0.148371E+02, -0.679274E+01,  0.637732E+01,  0.249938E+01,  0.528164E+01
              4,  0.390000E-01,     231,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.100568E+02, -0.126321E+01, -0.810520E+01,  0.124348E+01, -0.546082E+01,  0.887303E+00,  0.772853E+01,  0.436173E+01,  0.194149E+01
              4,  0.390000E-01,     231,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.102300E+02, -0.887976E-01, -0.866926E+01,  0.546817E+01, -0.685760E+01,  0.458443E+01,  0.156050E+01,  0.280527E+01, -0.696580E+01
              4,  0.390000E-01,     232,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.570866E+01, -0.536603E+01,  0.349494E+01, -0.122992E+02,  0.590788E+00,  0.190521E+01,  0.218799E+01,  0.763782E+01,  0.881115E+01
              4,  0.390000E-01,     232,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.532994E+01, -0.618337E+01,  0.315231E+01,  0.574491E+01, -0.119538E+02, -0.110938E+01,  0.579246E+01,  0.786005E+01,  0.109853E+02
              4,  0.390000E-01,     232,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.489585E+01, -0.486697E+01,  0.364525E+01,  0.892643E+01,  0.660238E+01,  0.416876E+01, -0.776702E+00,  0.899566E+01, -0.158195E+01
              4,  0.390000E-01,     233,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.293489E+01,  0.626142E+01,  0.885069E+01, -0.100519E+02,  0.592920E+01, -0.658964E+00,  0.574660E+01,  0.462330E+01,  0.309408E+01
              4,  0.390000E-01,     233,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.198886E+01,  0.600240E+01,  0.880799E+01, -0.181293E+01, -0.936813E+01,  0.942717E+00,  0.169091E+01,  0.507087E+01,  0.111784E+02
              4,  0.390000E-01,     233,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.342667E+01,  0.541179E+01,  0.888256E+01,  0.959466E+01,  0.367318E+01, -0.329118E+01,  0.114831E+02,  0.638539E+01, -0.378709E+01
              4,  0.390000E-01,     234,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.877169E+01,  0.393586E+01, -0.907189E+01,  0.287734E+01, -0.737412E+01, -0.307370E+02,  0.568338E+01,  0.717020E+01,  0.417356E+01
              4,  0.390000E-01,     234,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.895073E+01,  0.464922E+01, -0.843725E+01, -0.169971E+01,  0.113994E+02,  0.401359E+01, -0.683549E+01,  0.109725E+02,  0.114577E+02
              4,  0.390000E-01,     234,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.867438E+01,  0.444523E+01, -0.994278E+01, -0.121610E+01, -0.964049E+01,  0.260459E+02,  0.648431E+01, -0.775763E+01,  0.483494E+01
              4,  0.390000E-01,     235,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.678808E+01,  0.630919E+00,  0.182077E+01, -0.526130E+01,  0.162984E+02, -0.260712E+01,  0.147423E+01,  0.407213E+01,  0.681731E+01
              4,  0.390000E-01,     235,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.673959E+01,  0.660539E+00,  0.278540E+01, -0.332649E+00, -0.673191E+00,  0.119274E+02,  0.305267E+01, -0.533293E+01,  0.247731E+02
              4,  0.390000E-01,     235,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.698718E+01, -0.312587E+00,  0.168829E+01,  0.392297E+01, -0.108215E+02, -0.773744E+01,  0.957235E+01,  0.442846E+01, -0.266644E+01
              4,  0.390000E-01,     236,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00,  0.339749E+01, -0.726511E+01, -0.734328E+01, -0.984813E+01, -0.125804E+02,  0.518358E+01,  0.599853E+01,  0.631880E+01,  0.727480E+01
              4,  0.390000E-01,     236,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.329935E+01, -0.761809E+01, -0.642894E+01,  0.484018E+01,  0.543066E+01, -0.472795E+01,  0.105178E+02,  0.284297E+02,  0.598345E+01
              4,  0.390000E-01,     236,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00,  0.309914E+01, -0.807929E+01, -0.781403E+01,  0.409892E+01,  0.598498E+01, -0.350959E+01,  0.622840E+00,  0.808635E+01,  0.131929E+02
              4,  0.390000E-01,     237,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.164223E+01,  0.305460E+01,  0.495540E+01, -0.145896E+02, -0.780868E+00, -0.165682E+02,  0.591045E+01,  0.295601E+01,  0.701816E+01
              4,  0.390000E-01,     237,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.892460E+00,  0.338991E+01,  0.440111E+01,  0.178213E+01,  0.218803E+00,  0.905840E+01, -0.368566E+01, -0.146178E+02, -0.976934E+01
              4,  0.390000E-01,     237,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.123901E+01,  0.292504E+01,  0.583289E+01,  0.123341E+02,  0.166979E+01,  0.833483E+01,  0.377726E+01, -0.158650E+01, -0.264217E+01
              4,  0.390000E-01,     238,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.309696E+01, -0.268062E+01, -0.102564E+02, -0.111081E+02, -0.388910E+01, -0.267506E+01,  0.716455E+01,  0.686675E+01,  0.511213E+01
              4,  0.390000E-01,     238,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.402149E+01, -0.257024E+01,  0.104498E+02,  0.201548E+01,  0.211707E+01, -0.275239E+01,  0.137664E+02, -0.276135E+01, -0.127796E+02
              4,  0.390000E-01,     238,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.326824E+01, -0.252133E+01, -0.930717E+01,  0.780530E+01, -0.298995E+00,  0.291476E+01,  0.119648E+02,  0.451266E+01,  0.117534E+02
              4,  0.390000E-01,     239,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.359567E+01,  0.520230E+01, -0.354369E+01, -0.164682E+02,  0.395949E+01, -0.601781E+01,  0.552975E+01,  0.715533E+01,  0.341106E+01
              4,  0.390000E-01,     239,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.420513E+01,  0.468961E+01, -0.413582E+01,  0.667319E+01, -0.122903E+00,  0.700460E+01,  0.163066E+02,  0.516733E+01,  0.358280E+01
              4,  0.390000E-01,     239,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.421287E+01,  0.597485E+01, -0.338494E+01,  0.128688E+02, -0.540422E+01,  0.303571E+01,  0.153400E+02,  0.574351E+01, -0.206914E+01
              4,  0.390000E-01,     240,       1,    8, OCTIP3,  0.159994E+02, -0.834000E+00, -0.711633E+00,  0.873048E+01,  0.104211E+02,  0.894688E+00, -0.313570E+01,  0.119802E+02,  0.682749E+01,  0.716451E+01,  0.715190E+01
              4,  0.390000E-01,     240,       2,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.296555E+00,  0.830861E+01, -0.978989E+01, -0.441770E+01,  0.442041E+01, -0.113433E+02, -0.102343E+02, -0.549581E+01,  0.877491E+01
              4,  0.390000E-01,     240,       3,    1, HCTIP3,  0.100790E+01,  0.417000E+00, -0.682653E+00,  0.968789E+01, -0.103680E+02,  0.893697E+00, -0.156237E+00, -0.374493E+00, -0.182611E+01,  0.120232E+02,  0.678424E+01
